Location,Location Latitude,Location Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Radius Category
Halifax,44.646946,-63.575615,Halifax Alehouse,44.64667681819663,-63.57653551739522,Pub,200
Halifax,44.646946,-63.575615,Prince George Hotel,44.64733274699489,-63.57606614141255,Hotel,200
Halifax,44.646946,-63.575615,Antojo’s Taco + Tequila,44.646626712337984,-63.57440753403665,Mexican Restaurant,200
Halifax,44.646946,-63.575615,The Auction House,44.647682602472344,-63.57519890278881,Gastropub,200
Halifax,44.646946,-63.575615,Economy Shoe Shop,44.646439994362204,-63.57449323551982,Bar,200
Halifax,44.646946,-63.575615,Elle's Bistro,44.64720649623324,-63.574268779934116,Bistro,200
Halifax,44.646946,-63.575615,TD Canada Trust,44.64850570021129,-63.57441410422325,Bank,200
Halifax,44.646946,-63.575615,Starbucks,44.64621982954958,-63.57373366583426,Coffee Shop,200
Iqaluit,63.749418000000006,-68.521182,Baffin Deli,63.749647101381086,-68.52114887521702,Deli / Bodega,200
Iqaluit,63.749418000000006,-68.521182,The Snack,63.748197098737556,-68.52215346995237,Diner,200
Iqaluit,63.749418000000006,-68.521182,Legion,63.749339045986304,-68.52518803513546,Bar,200
Iqaluit,63.749418000000006,-68.521182,Quick Stop,63.74865523061121,-68.5203069171266,Convenience Store,200
Moncton,46.089909999999996,-64.780679,Capitol Theatre,46.08858798864302,-64.7793728836748,Theater,200
Moncton,46.089909999999996,-64.780679,Red Satay,46.09149543817464,-64.7817860025738,Vietnamese Restaurant,200
Moncton,46.089909999999996,-64.780679,Navigator's Pub,46.08846889639784,-64.7794511073413,Pub,200
Moncton,46.089909999999996,-64.780679,Vie Lounge,46.088601,-64.779743,Nightclub,200
Moncton,46.089909999999996,-64.780679,Deluxe Fish & Chips,46.09160413599149,-64.78020370413049,Fast Food Restaurant,200
Montreal,45.506276,-73.56590200000001,Place des Festivals,45.50726422293791,-73.56741428375244,Plaza,200
Montreal,45.506276,-73.56590200000001,Cinéma Imperial,45.50664890652925,-73.56769200366912,Movie Theater,200
Montreal,45.506276,-73.56590200000001,Esplanade de la Place des Arts,45.507708632734094,-73.56583081422299,Plaza,200
Montreal,45.506276,-73.56590200000001,Brasserie T,45.507251999183616,-73.56649446008318,French Restaurant,200
Montreal,45.506276,-73.56590200000001,Lola Rosa,45.507021,-73.566403,Vegetarian / Vegan Restaurant,200
Montreal,45.506276,-73.56590200000001,Courtyard Montreal Downtown,45.50526884082178,-73.56419831514359,Hotel,200
Montreal,45.506276,-73.56590200000001,La Cage,45.507744786264155,-73.56561206108678,Sports Bar,200
Montreal,45.506276,-73.56590200000001,Luminotherapie,45.50766363682667,-73.56708558755265,Public Art,200
Montreal,45.506276,-73.56590200000001,Musée d'art contemporain de Montréal (MAC) (Musée d'art contemporain de Montréal (MACM)),45.50785097286559,-73.56670633766454,Art Museum,200
Montreal,45.506276,-73.56590200000001,NYKS Bistro Pub,45.50632425917815,-73.56638244378388,French Restaurant,200
Montreal,45.506276,-73.56590200000001,Salle Claude-Léveillée,45.508070375711405,-73.56575311271025,Performing Arts Venue,200
Montreal,45.506276,-73.56590200000001,Maison du Festival Rio Tinto Alcan - Galerie lounge TD,45.50676959802198,-73.5667014424875,Building,200
Montreal,45.506276,-73.56590200000001,Eggspectation,45.507344302176435,-73.56599111068611,Breakfast Spot,200
Montreal,45.506276,-73.56590200000001,L'Astral,45.50669548774848,-73.56668065374224,Jazz Club,200
Montreal,45.506276,-73.56590200000001,Théâtre Jean Duceppe,45.508031152686875,-73.56544017791748,Theater,200
Montreal,45.506276,-73.56590200000001,A&W,45.505387,-73.567974,Fast Food Restaurant,200
Montreal,45.506276,-73.56590200000001,Belgo Building,45.50581959225691,-73.5670589357165,Building,200
Montreal,45.506276,-73.56590200000001,Complexe Desjardins,45.50748258279826,-73.56455235325555,Shopping Mall,200
Montreal,45.506276,-73.56590200000001,MAC: Leonard Cohen Expo,45.5078204012925,-73.56660317656353,Art Museum,200
Montreal,45.506276,-73.56590200000001,La Grande-Place - Complexe Desjardins,45.507503301034035,-73.56453806888416,Plaza,200
Montreal,45.506276,-73.56590200000001,Taverne F,45.507532,-73.566713,Portuguese Restaurant,200
Montreal,45.506276,-73.56590200000001,AC Hotel Montreal Downtown,45.50580176421155,-73.56365583837038,Hotel,200
Montreal,45.506276,-73.56590200000001,PappaRoti,45.505910416027724,-73.56738531592782,Bakery,200
Montreal,45.506276,-73.56590200000001,Starbucks,45.506936,-73.566061,Coffee Shop,200
Montreal,45.506276,-73.56590200000001,Gesù,45.50580341736081,-73.56598316560795,Concert Hall,200
Montreal,45.506276,-73.56590200000001,Ashtanga Yoga,45.50586111450993,-73.56735101781742,Yoga Studio,200
Montreal,45.506276,-73.56590200000001,Blumenthal,45.50678500959093,-73.56658135357951,Restaurant,200
Montreal,45.506276,-73.56590200000001,Rocky Mountain,45.5075868732638,-73.5646415105407,Dessert Shop,200
Nain,56.542536,-61.694467,Atsanik Lodge,56.542578,-61.695713,Hotel,200
Ottawa,45.421401,-75.699699,Sheraton Ottawa Hotel,45.4208462,-75.6977118,Hotel,200
Ottawa,45.421401,-75.699699,Alt Hotel Ottawa,45.41997315577382,-75.69894832209684,Hotel,200
Ottawa,45.421401,-75.699699,Ottawa Streat Gourmet,45.42084635549554,-75.69855045716199,Food Truck,200
Ottawa,45.421401,-75.699699,Queen St Fare,45.420948,-75.69937,Bar,200
Ottawa,45.421401,-75.699699,Bier Markt,45.42165658472595,-75.69964064662196,Restaurant,200
Ottawa,45.421401,-75.699699,Angry Dragonz,45.42074485678192,-75.69823212643382,Food Truck,200
Ottawa,45.421401,-75.699699,Downtown YMCA-YWCA,45.42068697171134,-75.69980616482286,Gym,200
Ottawa,45.421401,-75.699699,Bridgehead,45.420073845150505,-75.70016701301832,Coffee Shop,200
Ottawa,45.421401,-75.699699,Escape Manor,45.420665269693984,-75.70034643341528,Theme Park,200
Ottawa,45.421401,-75.699699,GoodLife Fitness Ottawa Queen and Bank,45.421146,-75.700422,Gym,200
Ottawa,45.421401,-75.699699,Thai Express,45.421624,-75.697472,Restaurant,200
Ottawa,45.421401,-75.699699,Shoppers Drug Mart,45.421624,-75.697472,Pharmacy,200
Ottawa,45.421401,-75.699699,Winners,45.4218124,-75.6993954,Department Store,200
Ottawa,45.421401,-75.699699,RBC Royal Bank,45.420484691705866,-75.70053844919323,Bank,200
Ottawa,45.421401,-75.699699,Tim Hortons,45.4212528,-75.7007798,Coffee Shop,200
Ottawa,45.421401,-75.699699,Green Rebel,45.42072121963156,-75.69980752071004,Salad Place,200
Ottawa,45.421401,-75.699699,Sparks Street Mall,45.422319073337476,-75.69871532170684,Plaza,200
Ottawa,45.421401,-75.699699,Subway,45.42159194855543,-75.6981729002441,Sandwich Place,200
Princeton,49.457305,-120.51141299999999,Brown Bridge Pub,49.455976,-120.51005191,Pub,200
Princeton,49.457305,-120.51141299999999,Fields Store,49.45685957544454,-120.50940767918293,Clothing Store,200
Princeton,49.457305,-120.51141299999999,Country Kitchen,49.456764,-120.509923,Diner,200
Quebec City,46.812671,-71.21364200000001,Place d'Youville,46.81242667014215,-71.2142465940788,Plaza,200
Quebec City,46.812671,-71.21364200000001,Les Délices de l'Érable,46.81325444373501,-71.21210970433643,Gourmet Shop,200
Quebec City,46.812671,-71.21364200000001,Bar Ste-Angèle,46.81322797689723,-71.2117271520669,Bar,200
Quebec City,46.812671,-71.21364200000001,Auberge Internationale de Québec,46.81243489050839,-71.2113176648863,Hostel,200
Quebec City,46.812671,-71.21364200000001,Theatre Du Capitole De Quebec,46.813390221577826,-71.21449415203047,Concert Hall,200
Quebec City,46.812671,-71.21364200000001,Palais Montcalm,46.81240512414711,-71.2139403326507,Concert Hall,200
Quebec City,46.812671,-71.21364200000001,Palace Royal,46.81225613849557,-71.21560975155099,Hotel,200
Quebec City,46.812671,-71.21364200000001,Second Cup,46.81219480749934,-71.21472713128281,Coffee Shop,200
Quebec City,46.812671,-71.21364200000001,Brûlerie St-Jean,46.8119058368838,-71.21575973176235,Coffee Shop,200
Quebec City,46.812671,-71.21364200000001,Chocolato,46.8130035578096,-71.212417134632,Chocolate Shop,200
Quebec City,46.812671,-71.21364200000001,Nautilus Plus - Place Québec,46.81139085472957,-71.21543701042344,Gym,200
Quebec City,46.812671,-71.21364200000001,Sapristi,46.812904102921046,-71.21267382825583,Gastropub,200
Quebec City,46.812671,-71.21364200000001,Au Petit Coin Breton,46.81316355183347,-71.21218333916573,Creperie,200
Quebec City,46.812671,-71.21364200000001,Le Petit Coin Latin,46.812741,-71.212118,French Restaurant,200
Quebec City,46.812671,-71.21364200000001,Le Capitole  (Salle),46.81331725227038,-71.21435986351878,Concert Hall,200
Quebec City,46.812671,-71.21364200000001,Quebec City Marriott Downtown,46.811957318356036,-71.21437003795927,Hotel,200
Quebec City,46.812671,-71.21364200000001,Pharmacie Jean Coutu,46.81337193227977,-71.21202514637905,Pharmacy,200
Quebec City,46.812671,-71.21364200000001,Marriott Quebec,46.81213018443209,-71.21442714059945,Hotel,200
Quebec City,46.812671,-71.21364200000001,Subway,46.812313145671034,-71.21483337738186,Sandwich Place,200
Quebec City,46.812671,-71.21364200000001,Hôtel du Capitole de Québec,46.81270740831402,-71.21387684219476,Hotel,200
Quebec City,46.812671,-71.21364200000001,Pizzeria d'Youville,46.81299243459963,-71.21253795964063,Pizza Place,200
Quebec City,46.812671,-71.21364200000001,Centre d'information du RTC,46.811529900390454,-71.21527817726339,Tourist Information Center,200
Regina,50.45065,-104.612339,Tim Hortons,50.450712,-104.610966,Coffee Shop,200
Regina,50.45065,-104.612339,Globe Theatre,50.450114049026546,-104.61053540951612,Theater,200
Regina,50.45065,-104.612339,Scarth St Mall,50.44959362007032,-104.61076498031616,Shopping Mall,200
Regina,50.45065,-104.612339,Hudson's Bay,50.450927390220656,-104.61173102527532,Department Store,200
Regina,50.45065,-104.612339,Beer Brothers,50.449833972602256,-104.61082656015809,Gastropub,200
Regina,50.45065,-104.612339,DAVIDsTEA,50.45115749265548,-104.61085547711407,Tea Room,200
Regina,50.45065,-104.612339,ComicReaders.com,50.45034671610968,-104.61152353807934,Hobby Shop,200
Regina,50.45065,-104.612339,Starbucks,50.450588,-104.610375,Coffee Shop,200
Regina,50.45065,-104.612339,New York Fries - Cornwall Centre,50.45099690916035,-104.6114392209946,Restaurant,200
Regina,50.45065,-104.612339,Dairy Queen / Orange Julius,50.45121243063883,-104.61098404196429,Ice Cream Shop,200
Regina,50.45065,-104.612339,Booster Juice,50.45119081,-104.6109239,Juice Bar,200
Regina,50.45065,-104.612339,RBC Royal Bank,50.45049709050716,-104.60958514396582,Bank,200
Regina,50.45065,-104.612339,Dollarama,50.450968,-104.611399,Discount Store,200
Regina,50.45065,-104.612339,Shoppers Drug Mart,50.450628,-104.61075,Pharmacy,200
Saskatoon,52.127357,-106.66443500000001,Poached Breakfast Bistro,52.12610746997041,-106.6653092012015,Breakfast Spot,200
Saskatoon,52.127357,-106.66443500000001,The Rook & Raven,52.12770125,-106.66399673,Pub,200
Saskatoon,52.127357,-106.66443500000001,Bon Temps Cafe,52.12677319888113,-106.66494195512209,Cajun / Creole Restaurant,200
Saskatoon,52.127357,-106.66443500000001,Spicy Bite,52.12807594009507,-106.66231309470253,Indian Restaurant,200
Saskatoon,52.127357,-106.66443500000001,Winston's English Pub & Grill,52.12697304556141,-106.66349392652212,Pub,200
Saskatoon,52.127357,-106.66443500000001,CUT Casual Steak & Tap,52.12648021219616,-106.6626684593042,Steakhouse,200
Saskatoon,52.127357,-106.66443500000001,lululemon athletica,52.127588504693236,-106.66546299132278,Clothing Store,200
Saskatoon,52.127357,-106.66443500000001,Taverna Italian Restaurant,52.12691330200973,-106.66382397213266,Italian Restaurant,200
Saskatoon,52.127357,-106.66443500000001,Congress Beer House,52.12690689999999,-106.6652932,Gastropub,200
Saskatoon,52.127357,-106.66443500000001,Flint,52.12615265163009,-106.66538585660095,Lounge,200
Saskatoon,52.127357,-106.66443500000001,Starbucks,52.128548,-106.663613,Coffee Shop,200
Saskatoon,52.127357,-106.66443500000001,Red Pepper,52.12758385976209,-106.66280076349702,Vietnamese Restaurant,200
Saskatoon,52.127357,-106.66443500000001,Diva's Nightclub,52.12658304982179,-106.66234865231183,Gay Bar,200
Saskatoon,52.127357,-106.66443500000001,Midtown Plaza,52.127504,-106.667217,Shopping Mall,200
Saskatoon,52.127357,-106.66443500000001,O'Sheas Irish Pub,52.12668169341905,-106.66457284563464,Pub,200
Saskatoon,52.127357,-106.66443500000001,2nd Ave Grill,52.128373203846905,-106.66434289230523,Tapas Restaurant,200
Saskatoon,52.127357,-106.66443500000001,TD Canada Trust,52.12731845788308,-106.664038738295,Bank,200
Saskatoon,52.127357,-106.66443500000001,SportChek,52.127542007972956,-106.66661815245047,Sporting Goods Shop,200
Saskatoon,52.127357,-106.66443500000001,Saskatoon Asian Restaurant,52.12836614743526,-106.66384860667704,Asian Restaurant,200
Saskatoon,52.127357,-106.66443500000001,RBC Royal Bank,52.12759046924871,-106.66594885743092,Bank,200
Saskatoon,52.127357,-106.66443500000001,Starbucks,52.12763388140492,-106.66607306804168,Coffee Shop,200
Saskatoon,52.127357,-106.66443500000001,La Prep,52.128351,-106.664917,Café,200
Saskatoon,52.127357,-106.66443500000001,Hudson's Bay,52.127688,-106.667234,Clothing Store,200
St. John's,47.559473,-52.710136,Shamrock City,47.56083147126005,-52.71070743255118,Bar,200
St. John's,47.559473,-52.710136,St. John's Fish Exchange Kitchen and Wet Bar,47.5601604149299,-52.71056654157784,Seafood Restaurant,200
St. John's,47.559473,-52.710136,Starbucks,47.5583761586005,-52.71098296353263,Coffee Shop,200
St. John's,47.559473,-52.710136,Boston Pizza,47.559605,-52.711607,Pizza Place,200
St. John's,47.559473,-52.710136,The Works,47.56073907225339,-52.71157896704622,Burger Joint,200
St. John's,47.559473,-52.710136,Magic Wok Limited,47.5583687,-52.7117341,Restaurant,200
St. John's,47.559473,-52.710136,Subway,47.560897,-52.710958,Sandwich Place,200
St. John's,47.559473,-52.710136,Dooleys,47.560184396369785,-52.711479324040994,Sports Bar,200
Sydney,46.139309999999995,-60.172718999999994,Schwartz,46.138854,-60.1723,Furniture / Home Store,200
Thompson,55.743680000000005,-97.855411,Pizza Hut,55.745411545706254,-97.85616103361956,Pizza Place,200
Thompson,55.743680000000005,-97.855411,Subway,55.7444458,-97.8534037,Sandwich Place,200
Thompson,55.743680000000005,-97.855411,A&W,55.74447,-97.854128,Fast Food Restaurant,200
Thompson,55.743680000000005,-97.855411,Canadian Tire,55.74321,-97.85448710369174,Hardware Store,200
Toronto,43.654097,-79.37994599999999,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater,200
Toronto,43.654097,-79.37994599999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater,200
Toronto,43.654097,-79.37994599999999,Indigo,43.65351471121164,-79.38069591056922,Bookstore,200
Toronto,43.654097,-79.37994599999999,LUSH,43.653557,-79.3804,Cosmetics Shop,200
Toronto,43.654097,-79.37994599999999,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall,200
Toronto,43.654097,-79.37994599999999,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant,200
Toronto,43.654097,-79.37994599999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue,200
Toronto,43.654097,-79.37994599999999,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon,200
Toronto,43.654097,-79.37994599999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner,200
Toronto,43.654097,-79.37994599999999,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop,200
Toronto,43.654097,-79.37994599999999,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot,200
Toronto,43.654097,-79.37994599999999,Samsung Experience Store (Eaton Centre),43.65564777812532,-79.3810108074576,Electronics Store,200
Toronto,43.654097,-79.37994599999999,HomeSense,43.6530533,-79.3794496,Furniture / Home Store,200
Toronto,43.654097,-79.37994599999999,Apple Eaton Centre,43.6528177,-79.3806173,Electronics Store,200
Toronto,43.654097,-79.37994599999999,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store,200
Toronto,43.654097,-79.37994599999999,Danish Pastry House,43.654574,-79.38074,Bakery,200
Toronto,43.654097,-79.37994599999999,MAC Cosmetics,43.65405547492733,-79.38071368220903,Cosmetics Shop,200
Toronto,43.654097,-79.37994599999999,Booster Juice,43.65265752,-79.37845927,Smoothie Shop,200
Toronto,43.654097,-79.37994599999999,Roots,43.65361341708363,-79.38024401664734,Clothing Store,200
Toronto,43.654097,-79.37994599999999,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant,200
Toronto,43.654097,-79.37994599999999,Tangerine Café,43.653936903308185,-79.37972202364307,Bank,200
Toronto,43.654097,-79.37994599999999,Nordstrom,43.655041,-79.3809665,Clothing Store,200
Toronto,43.654097,-79.37994599999999,DAVIDsTEA,43.65521877547618,-79.38094518163427,Tea Room,200
Toronto,43.654097,-79.37994599999999,Victoria's Secret PINK,43.65335746417248,-79.3806734813237,Lingerie Store,200
Toronto,43.654097,-79.37994599999999,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store,200
Toronto,43.654097,-79.37994599999999,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant,200
Toronto,43.654097,-79.37994599999999,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store,200
Toronto,43.654097,-79.37994599999999,lululemon athletica,43.6532862,-79.3807642,Clothing Store,200
Toronto,43.654097,-79.37994599999999,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store,200
Toronto,43.654097,-79.37994599999999,VISA Screening Room #TIFF,43.6534148270092,-79.37845854142398,Movie Theater,200
Toronto,43.654097,-79.37994599999999,Bath & Body Works,43.65418247138001,-79.38094783233447,Distribution Center,200
